CdTbl,CdVal,CdDesc
POOL,Y00,MUNICIPAL
POOL,Z00,KIDNEY SHAPE
POOL,ZG0,KIDNEY SHAPED GUNITE
POOL,ZV0,KIDNEY SHAPE VINYL
PRIND,0,MISCELLANEOUS
PRIND,10,SINGLE FAMILY RESIDENCE
PRIND,11,CONDOMINIUM
PRIND,20,COMMERCIAL
PRIND,21,DUPLEX
PRIND,22,APARTMENT
PRIND,23,"HOTEL, MOTEL"
PRIND,24,COMMERCIAL CONDOMINIUM
PRIND,25,RETAIL
PRIND,26,SERVICE
PRIND,27,OFFICE BUILDING
PRIND,28,WAREHOUSE
PRIND,29,FINANCIAL INSTITUTION
PRIND,30,HOSPITAL
PRIND,31,PARKING
PRIND,32,AMUSEMENT-RECREATION
PRIND,50,INDUSTRIAL
PRIND,51,INDUSTRIAL LIGHT
PRIND,52,INDUSTRIAL HEAVY
PRIND,53,TRANSPORT
PRIND,54,UTILITIES
PRIND,70,AGRICULTURAL
PRIND,80,VACANT
PRIND,90,EXEMPT
PRIND,RNG 10-19,RESIDENTIAL
PRIND,RNG 20-49,COMMERCIAL
PRIND,RNG 50-69,INDUSTRIAL
PRIND,RNG 70-79,AGRICULTURAL
PRIND,RNG 80-89,VACANT
PRIND,RNG 90-99,EXEMPT
QUAL,0,NONE
QUAL,001,TYPE UNKNOWN
QUAL,999,TYPE UNKNOWN
QUAL,AVE,AVERAGE
QUAL,EXC,EXCELLENT
QUAL,FAI,FAIR
QUAL,GOO,GOOD
QUAL,POO,POOR
QUAL,QAV,AVERAGE
QUAL,QBA,BELOW AVERAGE
QUAL,QEC,ECONOMICAL
QUAL,QEX,EXCELLENT
QUAL,QFA,FAIR
QUAL,QGO,GOOD
QUAL,QLO,LOW
QUAL,QLU,LUXURY
QUAL,QPO,POOR
QUAL,QVV,ABOVE AVERAGE
QUAL,UNS,TYPE UNKNOWN
QUAL,VGO,EXCELLENT
RELAT,BS ,BROTHER AND SISTER
RELAT,DC ,DECEASED
RELAT,DV ,DIVORCED
RELAT,HW ,HUSBAND AND WIFE
RELAT,MA ,MARRIED 
RELAT,MM ,MARRIED MAN 
RELAT,MW ,MARRIED WOMAN 
RELAT,SI ,SINGLE/UNMARRIED
RELAT,SM ,SINGLE MAN
RELAT,SW ,SINGLE WOMAN
RELAT,UM ,UNMARRIED MAN 
RELAT,UN ,UNMARRIED 
RELAT,UW ,UNMARRIED WOMAN 
RELAT,WD ,WIDOW 
RELAT,WF ,WIFE
RELAT,WR ,WIDOWER 
RFCO,000,NONE
RFCO,001,TYPE UNKNOWN
RFCO,002,ASPHALT SHINGLE
RFCO,003,BUILT UP
RFCO,004,ALUMINUM
RFCO,005,CUSTOM
RFCO,00A,BAR JOIST/WD JOIST/SHEATH
RFCO,00B,BAR JOIST
RFCO,00C,CONCRETE
RFCO,00D,BAR JOIST & WOOD DECK
RFCO,00E,METAL PIPE
RFCO,00F,WOOD FRAME
RFCO,00G,BOWSTRING
RFCO,00H,BAR JOIST/GYP/WD JOIST/SHEATH
RFCO,00I,CONC JST/SLAB/BAR/JST/CORED PL
RFCO,00J,BAR JOIST & CONCRETE DECK
RFCO,00K,BAR JOIST/GYPSUM
RFCO,00L,FLEXIBLE/FLEXICORE
RFCO,00M,METAL
RFCO,00N,CONCRETE JOIST/SLAB
RFCO,00O,REINFORCED CONCRETE
RFCO,00P,LONGSPAN TRUSS
RFCO,00Q,PRESTRESS CONCRETE
RFCO,00R,BAR JOIST & RIGID FRAME
RFCO,00S,STEEL
RFCO,00T,TRUSS/JOIST
RFCO,00U,STL JST/MTL DCK/SLAB/CON JST
RFCO,00V,CONC JST/SLAB/STL JST
RFCO,00W,WOOD
RFCO,00X,WOOD JOIST
RFCO,00Y,WOOD ON STEEL
RFCO,00Z,WOOD TRUSS
RFCO,010,ASBESTOS
RFCO,011,ASBESTOS SHINGLE
RFCO,013,COMPOSITION
RFCO,014,COMPOSITION ROLL
RFCO,015,COMPOSITION SHINGLE
RFCO,016,CONCRETE
RFCO,017,COPPER
RFCO,018,COPPER/SHINGLE
RFCO,019,GALVANIZED SHEET METAL
RFCO,020,GYPSUM
RFCO,021,METAL SHEETING
RFCO,022,ROLL
RFCO,023,SHINGLE
RFCO,024,SLATE/SLAG
RFCO,025,TAR & GRAVEL
RFCO,026,TAR PAPER
RFCO,027,TILE
RFCO,028,WOOD
RFCO,029,WOOD SHAKE
RFCO,02X,ASPHALT SHINGLE.WOOD JOIST
RFCO,030,WOOD SHAKE/SHINGLE
RFCO,03X,BUILT UP.WOOD JOIST
RFCO,040,ALUMINUM.STEEL
RFCO,04S,ALUMINUM.STEEL
RFCO,0ZZ,STEEL JOIST/MTL DECK/SLAB
RFCO,101,ALUMINUM/SHINGLE
RFCO,104,ASBESTOS/WOOD
RFCO,105,ASBESTOS/WOOD/SHINGLE
RFCO,106,ASPHALT
RFCO,107,ASPHALT ROLL
RFCO,109,ASPHALT TILE
RFCO,110,ASPHALT/COMPOSITION
RFCO,111,ASPHALT/COMPOSITION SHINGLE
RFCO,113,BUILT UP COMPOSITION
RFCO,114,BUILT UP GYPSUM
RFCO,115,BUILT UP METAL
RFCO,116,BUILT UP ROCK
RFCO,117,BUILT UP TAR & GRAVEL
RFCO,118,BUILT UP WOOD
RFCO,119,BUILT-UP METAL/GYPSUM
RFCO,120,CEDAR SHAKE
RFCO,121,CEMENT TILE
RFCO,122,CEMENT/COMPOSITION
RFCO,123,CERAMIC/GLAZED TILE
RFCO,124,CLAY TILE
RFCO,125,CLAY TILE/GLAZED TILE
RFCO,126,CLAY TILE/SLATE
RFCO,127,CLAY/CONCRETE TILE
RFCO,130,COMPOSITION
RFCO,131,COMPOSITION SHINGLE/METAL
RFCO,132,COMPOSITION TILE
RFCO,133,COMPOSITION SHINGLE
RFCO,135,CONCRETE DECK
RFCO,136,CONCRETE TILE
RFCO,138,COPPER/ENAMEL METAL SHEETING
RFCO,139,COPPER/METAL
RFCO,140,CORRUGATED ASBESTOS
RFCO,141,CORRUGATED COMPOSITION
RFCO,142,CORRUGATED IRON
RFCO,143,CORRUGATED METAL
RFCO,144,CORRUGATED STEEL
RFCO,145,CRUSHED ROCK
RFCO,146,ENAMELED METAL
RFCO,147,FIBERGLASS
RFCO,148,FIBERGLASS/PLASTIC
RFCO,150,GLAZED TILE
RFCO,151,GRAVEL
RFCO,152,GRAVEL & ROCK
RFCO,154,HARDWOOD
RFCO,155,METAL
RFCO,157,METAL TILE
RFCO,158,METAL/SHINGLE
RFCO,159,METAL/TAR PAPER
RFCO,160,METAL/TIN
RFCO,161,MODULAR METAL
RFCO,162,PLASTIC/URETHANE
RFCO,163,PRECAST CONCRETE
RFCO,164,PREFINISHED METAL
RFCO,165,REINFORCED CONCRETE
RFCO,166,ROCK
RFCO,167,ROCK & GRAVEL
RFCO,169,ROLL PAPER
RFCO,16C,CONCRETE.CONCRETE
RFCO,16S,CONCRETE.STEEL
RFCO,16T,CONCRETE.TRUSS/JOIST
RFCO,170,RUBBER/ELASTOMERIC
RFCO,173,SLATE/TILE
RFCO,174,STONE/ROCK
RFCO,175,STONE/PEBBLES
RFCO,176,STONE
RFCO,177,SHAKE
RFCO,178,ROLL TAR & GRAVEL
RFCO,179,TIN
RFCO,181,CORRUGATED METAL/ROLL ROOFING
RFCO,182,BUILT UP COMPOSITION/TAR & GRA
RFCO,183,BERMUDA/CLAY TILE/WOOD SHINGLE
RFCO,184,SYNTHETIC
RFCO,185,CORRUGATED METAL/TARPAPER
RFCO,186,BAHAMA/CERAMIC TILE/BLT-UP TG
RFCO,187,SHINGLE/TAR/GRAVEL/ROLL SLATE
RFCO,188,BERMUDA/CONC PL/BLTUP T&G
RFCO,189,GABLE/SHAPED WOOD TRUSS
RFCO,190,PRESTRESSED CONCRETE
RFCO,191,GABLE/SHAPED STEEL TRUSS
RFCO,192,WOOD HIP/GABLE/WOOD TRUSS
RFCO,19X,GALVANIZED SHEET METAL.WOOD JO
RFCO,20S,GYPSUM.STEEL
RFCO,21S,METAL SHEETING.STEEL
RFCO,22M,ROLL.METAL
RFCO,22X,ROLL.WOOD JOIST
RFCO,23C,SHINGLE.CONCRETE
RFCO,26M,TAR PAPER.METAL
RFCO,28Y,WOOD.WOOD ON STEEL
RFCO,300,WOOD SHAKE/SHINGLE.WOOD JOIST
RFCO,30X,WOOD SHAKE/SHINGLE.WOOD JOIST
RFCO,999,TYPE UNKNOWN
RFCO,9A0,IRREGULAR
RFCO,9AZ,IRREGULAR.WOOD TRUSS
RFCO,9B0,LEAN TO
RFCO,9C0,SALT BOX
RFCO,9F0,DOME
RFCO,A00,A-FRAME
RFCO,A15,A-FRAME.COMPOSITION SHINGLE
RFCO,B00,BARN
RFCO,C00,CANOPY
RFCO,D00,DORMER
RFCO,E00,FRAME
RFCO,F00,FLAT
RFCO,F0C,FLAT.CONCRETE
RFCO,F0M,FLAT.METAL
RFCO,F0U,FLAT.WOOD BEAM
RFCO,F0Z,FLAT.WOOD TRUSS
RFCO,F10,FLAT.ASBESTOS
RFCO,F14,FLAT.COMPOSITION ROLL
RFCO,F15,FLAT.COMPOSITION SHINGLE
RFCO,F16,FLAT.CONCRETE
RFCO,F17,FLAT.COPPER
RFCO,F22,FLAT.ROLL
RFCO,F23,FLAT.SHINGLE
RFCO,F24,FLAT.SLATE/SLAG
RFCO,F25,FLAT.TAR & GRAVEL
RFCO,F27,FLAT.TILE
RFCO,F30,FLAT.WOOD SHAKE/SHINGLE
RFCO,F3W,FLAT.BUILT UP.WOOD
RFCO,G00,GABLE
RFCO,G0C,GABLE.CONCRETE
RFCO,G0M,GABLE.METAL
RFCO,G0S,GABLE.STEEL
RFCO,G0U,GABLE.WOOD BEAM
RFCO,G0X,GABLE.WOOD JOIST
RFCO,G0Z,GABLE.WOOD TRUSS
RFCO,G11,GABLE.ASBESTOS SHINGLE
RFCO,G14,GABLE.COMPOSITION ROLL
RFCO,G15,GABLE.COMPOSITION SHINGLE
RFCO,G17,GABLE.COPPER
RFCO,G22,GABLE.ROLL
RFCO,G23,GABLE.SHINGLE
RFCO,G24,GABLE.SLATE/SLAG
RFCO,G25,GABLE.TAR & GRAVEL
RFCO,G27,GABLE.TILE
RFCO,G30,GABLE.WOOD SHAKE/SHINGLE
RFCO,H00,GABLE/HIP
RFCO,I00,HIP
RFCO,I0C,HIP.CONCRETE
RFCO,I0M,HIP.METAL
RFCO,I0U,HIP.WOOD BEAM
RFCO,I0X,HIP.WOOD JOIST
RFCO,I0Z,HIP.WOOD TRUSS
RFCO,I11,HIP.ASBESTOS SHINGLE
RFCO,I14,HIP.COMPOSITION ROLL
RFCO,I15,HIP.COMPOSITION SHINGLE
RFCO,I17,HIP.COPPER
RFCO,I22,HIP.ROLL
RFCO,I23,HIP.SHINGLE
RFCO,I24,HIP.SLATE/SLAG
RFCO,I25,HIP.TAR & GRAVEL
RFCO,I27,HIP.TILE
RFCO,I29,HIP.WOOD SHAKE
RFCO,I30,HIP.WOOD SHAKE/SHINGLE
RFCO,J00,GEODESIC
RFCO,K00,MANSARD
RFCO,K0C,MANSARD.CONCRETE
RFCO,K0M,MANSARD.METAL
RFCO,K0U,MANSARD.WOOD BEAM
RFCO,K0X,MANSARD.WOOD JOIST
RFCO,K0Z,MANSARD.WOOD TRUSS
RFCO,K11,MANSARD.ASBESTOS SHINGLE
RFCO,K14,MANSARD.COMPOSITION ROLL
RFCO,K15,MANSARD.COMPOSITION SHINGLE
RFCO,K22,MANSARD.ROLL
RFCO,K23,MANSARD.SHINGLE
RFCO,K24,MANSARD.SLATE/SLAG
RFCO,K27,MANSARD.TILE
RFCO,K30,MANSARD.WOOD SHAKE/SHINGLE
RFCO,L00,BARREL
RFCO,M00,MONITOR
RFCO,N00,CONTEMPORARY
RFCO,O00,SHED
RFCO,O0C,SHED.CONCRETE
RFCO,O0M,SHED.METAL
RFCO,O0U,SHED.WOOD BEAM
RFCO,O0X,SHED.WOOD JOIST
RFCO,O0Z,SHED.WOOD TRUSS
RFCO,O16,SHED.CONCRETE
RFCO,O22,SHED.ROLL
RFCO,O23,SHED.SHINGLE
RFCO,O25,SHED.TAR & GRAVEL
RFCO,O27,SHED.TILE
RFCO,P00,PITCHED
RFCO,P0C,PITCHED.CONCRETE
RFCO,P13,PITCHED.COMPOSITION
RFCO,Q00,PYRAMID
RFCO,R00,ARCHED
RFCO,S00,SAWTOOTH
RFCO,T00,CATHEDRAL/CLERESTORY
RFCO,U00,BUBBLE
RFCO,V00,GAMBREL
RFCO,V0C,GAMBREL.CONCRETE
RFCO,V0M,GAMBREL.METAL
RFCO,V0U,GAMBREL.WOOD BEAM
RFCO,V0X,GAMBREL.WOOD JOIST
RFCO,V0Z,GAMBREL.WOOD TRUSS
RFCO,V11,GAMBREL.ASBESTOS SHINGLE
RFCO,V14,GAMBREL.COMPOSITION ROLL
RFCO,V18,GAMBREL.COPPER/SHINGLE
RFCO,V22,GAMBREL/ROLL
RFCO,V23,GAMBREL/SHINGLE
RFCO,V24,GAMBREL.SLATE/SLAG
RFCO,V25,GAMBREL.TAR & GRAVEL
RFCO,V27,GAMBREL.TILE
RFCO,V30,GAMBREL.WOOD SHAKE/SHINGLE
RFCO,W00,SWISS CHALET/ALPINE
RFCO,X00,COMPLEX/CUSTOM
RFCO,Y00,BUTTERFLY
RFCO,Z00,GAMBREL/MANSARD
RFTYP,A,ARCHED
RFTYP,B,BAR JOIST
RFTYP,C,CONCRETE
RFTYP,D,COMBINATION
RFTYP,E,STEEL FRAME
RFTYP,F,FLAT
RFTYP,G,GABLE
RFTYP,H,HIP
RFTYP,J,OTHER
RFTYP,M,MANSARD
RFTYP,N,GAMBREL
RFTYP,P,SINGLE PITCH
RFTYP,S,SAWTOOTH
RFTYP,T,TRUSS-JOIST
RFTYP,U,BOWSTRING TRUSS
RFTYP,V,WOOD TRUSS
RFTYP,W,WOOD FRAME
RFTYP,Z,IRREGULAR
SEWER,000,None
SEWER,001,Type Unknown
SEWER,999,Type Unknown
SEWER,SCE,Cesspool
SEWER,SCO,Commercial
SEWER,SPR,Private
SEWER,SPU,Public
SEWER,SSE,Septic
SEWER,STR,Storm
SALECD,1,Entire Property Sale
SALECD,2,Partial Property Sale
SALECD,3,Multi property sale -header record
SALECD,4,Multi property sale - detail record
SALECD,5,Created during property post
SALECD,6,Sale on New Property
SALECD,7,Converted from Old System
SALECD,8,Multi Partial Property Sale - Header Record
SALECD,9,Multi Partial Property Sale - Detail Record
SALECD,C,"CONFIRMED sales price confirmed from document, affidavit, or customer"
SALECD,E,ESTIMATED Sale price is not available due to non-disclosure counties. Calculated by CoreLogic based on mtg amount and pre-determined calculation
SALECD,F,SALE PRICE (FULL) Full sales price as per documents 
SALECD,L,LESS LIENS AND ENCUMBRANCES Sales price with liens and encumbrances deducted. This is only possible when the liens and other outstanding amounts are listed and available
SALECD,N,Not Disclosed
SALECD,P,SALE PRICE (PARTIAL) partial sales price
SALECD,R,LEASE amount . This is not a sale and the transaction and amount applies to a lease 
SALECD,U,UNKNOWN amount is not present and is not on documents 
SALECD,V,VERIFIED through affidavit or document. This is usually after an enquiry was made and additional effort is made to verify the sale price
TRNTP,0,REO (Real Estate-Owned)
TRNTP,1,Resale
TRNTP,2,Stand Alone Finance
TRNTP,3,New Construction
TRNTP,4,Timeshare
TRNTP,5,Not Used
TRNTP,6,Construction Loan/Financing
TRNTP,7,Seller Carryback
TRNTP,8,Not Used
TRNTP,9,Nominal - Non/Arms Length Sale
TRNTP,D ,Release of Mortgage/Deed of Trust
TRNTP,J ,Mechanic Lien / Release
TRNTP,N ,Notice of Default
TRNTP,R ,Release Mechanics Lien
TRNTP,S ,"Assignment"""
SLMLT,2,SPLIT 
SLMLT,3,MULTI 
SLMLT,4,MULTI - DETAIL
SLMLT,8,MULTI-SPLIT 
SLMLT,9,MULTI-SPLIT 
SLMLT,D,MULTIPLE
SLMLT,M,MULTIPLE
SLMLT,S,SPLIT 
SLMLT,X,MULTI/SPLIT 
SLMLT,Z,MULTI/SPLIT 
STORY,000,NONE
STORY,001,TYPE UNKNOWN
STORY,005,1/2
STORY,007,3/4
STORY,00A,100
STORY,00E,200
STORY,00I,300
STORY,00M,BI-LEVEL
STORY,00N,MULTI-LEVEL
STORY,00P,SPLIT 2 LEVEL
STORY,00Q,SPLIT 3 LEVEL
STORY,00R,SPLIT 4 LEVEL
STORY,00S,SPLIT 5 LEVEL
STORY,00T,SPLIT 6 LEVEL
STORY,00U,SPLIT FOYER
STORY,00V,SPLIT LEVEL
STORY,00W,TRI-LEVEL
STORY,010,1
STORY,012,1  1/4
STORY,015,1  1/2
STORY,017,1  3/4
STORY,020,2
STORY,022,2  1/4
STORY,025,2  1/2
STORY,027,2  3/4
STORY,02S,2 PLUS
STORY,030,3
STORY,032,3  1/4
STORY,035,3  1/2
STORY,037,3  3/4
STORY,03S,3 PLUS
STORY,040,4
STORY,045,4  1/2
STORY,04S,4 PLUS
STORY,050,5
STORY,055,5  1/2
STORY,05S,5 PLUS
STORY,060,6
STORY,06S,6 PLUS
STORY,070,7
STORY,080,8
STORY,090,9
STORY,100,10
STORY,110,11
STORY,120,12
STORY,130,13
STORY,140,14
STORY,150,15
STORY,160,16
STORY,170,17
STORY,180,18
STORY,190,19
STORY,200,20
STORY,210,21
STORY,220,22
STORY,230,23
STORY,240,24
STORY,250,25
STORY,260,26
STORY,270,27
STORY,280,28
STORY,290,29
STORY,300,30
STORY,310,31
STORY,320,32
STORY,330,33
STORY,340,34
STORY,350,35
STORY,360,36
STORY,370,37
STORY,380,38
STORY,390,39
STORY,400,40
STORY,410,41
STORY,420,42
STORY,430,43
STORY,440,44
STORY,450,45
STORY,460,46
STORY,470,47
STORY,480,48
STORY,490,49
STORY,500,50
STORY,50A,150
STORY,50E,250
STORY,510,51
STORY,520,52
STORY,530,53
STORY,540,54
STORY,550,55
STORY,560,56
STORY,570,57
STORY,580,58
STORY,590,59
STORY,600,60
STORY,610,61
STORY,620,62
STORY,630,63
STORY,640,64
STORY,650,65
STORY,660,66
STORY,670,67
STORY,680,68
STORY,690,69
STORY,700,70
STORY,710,71
STORY,720,72
STORY,730,73
STORY,740,74
STORY,750,75
STORY,760,76
STORY,770,77
STORY,780,78
STORY,790,79
STORY,800,80
STORY,810,81
STORY,820,82
STORY,830,83
STORY,840,84
STORY,850,85
STORY,860,86
STORY,870,87
STORY,880,88
STORY,890,89
STORY,900,90
STORY,910,91
STORY,920,92
STORY,930,93
STORY,940,94
STORY,950,95
STORY,960,96
STORY,970,97
STORY,980,98
STORY,990,99
STORY,999,TYPE UNKNOWN
STORY,X10,1 STRY W/BSMT
STORY,X15,1  1/2 STRY W/BSMT
STORY,X20,2 STRY W/BSMT
STORY,X25,2  1/2 STRY W/BSMT
STORY,X30,3 STRY W/BSMT
STORY,X35,3  1/2 STRY W/BSMT
STORY,X40,4 STRY W/BSMT
STORY,X45,4  1/2 STRY W/BSMT
STORY,X50,5 STRY W/BSMT
STORY,X55,5  1/2 STRY W/BSMT
STORY,X60,6 STRY W/BSMT
STYLE,  0,TYPE UNKNOWN
STYLE,000,NONE
STYLE,001,TYPE UNKNOWN
STYLE,002,
STYLE,00U,SPLIT FOYER
STYLE,00V,SPLIT LEVEL 
STYLE,010,TYPE UNKNOWN
STYLE,012,TYPE UNKNOWN
STYLE,015,TYPE UNKNOWN
STYLE,017,TYPE UNKNOWN
STYLE,020,TYPE UNKNOWN
STYLE,021,TYPE UNKNOWN
STYLE,999,TYPE UNKNOWN
STYLE,ADC,ART DECO
STYLE,AFR,A-FRAME
STYLE,AIR,AIRLITE
STYLE,ANT,ANTIQUE/HISTORIC
STYLE,BIL,BI-LEVEL
STYLE,BUN,BUNGALOW
STYLE,C0Z,TYPE UNKNOWN
STYLE,CAB,CABIN
STYLE,CAK,TYPE UNKNOWN
STYLE,CAP,CAPE COD
STYLE,CCS,TYPE UNKNOWN
STYLE,CDN,TYPE UNKNOWN
STYLE,CEN,CENTER HALL
STYLE,CHL,CHALET/ALPINE
STYLE,CLU,CLUSTER
STYLE,CNC,CONDOMINIUM
STYLE,CND,CONDOMINIUM
STYLE,CNT,CONTEMPORARY
STYLE,CO0,TYPE UNKNOWN
STYLE,COA,COACH/CARRIAGE HOUSE
STYLE,COL,COLONIAL
STYLE,COM,TYPE UNKNOWN
STYLE,CON,CONVENTIONAL
STYLE,COV,CONVERTED SCHOOL
STYLE,CTB,COTTAGE/BUNGALOW
STYLE,CV0,TYPE UNKNOWN
STYLE,DES,CUSTOM/DESIGNER/ESTATE
STYLE,DOM,DOME
STYLE,DUP,DUPLEX
STYLE,E0K,TYPE UNKNOWN
STYLE,ET0,TYPE UNKNOWN
STYLE,EUR,EUROPEAN
STYLE,FAR,FARM HOUSE
STYLE,FED,FEDERALIST
STYLE,FRA,TYPE UNKNOWN
STYLE,FRE,FRENCH PROVINCIAL
STYLE,GAM,GAMBREL/BARN
STYLE,GE0,GEODESIC
STYLE,GEO,GEODESIC
STYLE,GOT,GOTHIC
STYLE,GRA,GARAGE APARTMENT
STYLE,GRE,GREEK REVIVAL
STYLE,GRG,GEORGIAN
STYLE,GRS,GARRISON/FRONTIER
STYLE,HRI,HIGH RISE
STYLE,HSH,H-SHAPE
STYLE,IND,TYPE UNKNOWN
STYLE,LOG,LOG
STYLE,LRI,LOW RISE
STYLE,LSH,L-SHAPE
STYLE,M00,TYPE UNKNOWN
STYLE,M02,TYPE UNKNOWN
STYLE,M0A,TYPE UNKNOWN
STYLE,M0B,TYPE UNKNOWN
STYLE,MA0,TYPE UNKNOWN
STYLE,MAN,MANSION
STYLE,MDF,TYPE UNKNOWN
STYLE,MDR,MODULAR/PREFAB
STYLE,MED,MEDITERRANEAN
STYLE,MIL,TYPE UNKNOWN
STYLE,MIS,MISSION
STYLE,MLF,MULTI-FAMILY
STYLE,MLL,MULTI-LEVEL
STYLE,MOB,MOBILE HOME
STYLE,MOD,MODERN
STYLE,MRI,MID RISE
STYLE,NEN,NEW ENGLAND
STYLE,OLD,OLD
STYLE,OLE,OLD ENGLISH
STYLE,PAT,PATIO-HOME
STYLE,QLV,QUAD-LEVEL
STYLE,QUA,QUADRAPLEX
STYLE,RAM,RAMBLER
STYLE,RAN,RANCH
STYLE,REC,RECTANGULAR DESIGN
STYLE,RHE,ROW HOUSE
STYLE,ROW,ROW HOUSE
STYLE,RRA,RAISED RANCH
STYLE,RS0,TYPE UNKNOWN
STYLE,SLT,SALT BOX
STYLE,SLV,SPLIT LEVEL
STYLE,SPA,SPANISH
STYLE,SPF,SPLIT FOYER
STYLE,SPL,SPLIT LEVEL
STYLE,SQU,SQUARE DESIGN
STYLE,STR,STRAIGHT THROUGH
STYLE,SWN,SOUTHWESTERN
STYLE,TLV,TRI-LEVEL
STYLE,TPX,TRIPLEX
STYLE,TRA,TRADITIONAL
STYLE,TRN,TRINITY
STYLE,TRX,TYPE UNKNOWN
STYLE,TUD,TUDOR
STYLE,TVL,TRI-LEVEL
STYLE,TWN,TOWNHOUSE
STYLE,UND,UNDERGROUND/BERM
STYLE,USH,U-SHAPE
STYLE,UW0,TYPE UNKNOWN
STYLE,VIC,VICTORIAN
STYLE,WC,VICTORIAN
STYLE,WIL,WILLIAMSBURG
STYLE,WSH,W-SHAPE
UTIL,000,None
UTIL,001,Type Unknown
UTIL,999,Bypass
UTIL,UAL,All
UTIL,UCO,Coal
UTIL,UEG,Electric/Gas
UTIL,UEL,Electric
UTIL,UEP,Electric Pole
UTIL,UES,Electric/Sewer
UTIL,UEU,Underground Electric
UTIL,UEV,Electric/Gas/Water
UTIL,UEW,Electric/Water
UTIL,UGA,Gas Available
UTIL,UGP,Gas Public
UTIL,UGW,Gas/Water
UTIL,UNA,No Sewer/Water
UTIL,UND,Underground
UTIL,UNE,No Water/Gas
UTIL,UNG,No Gas
UTIL,UNS,No Sewer
UTIL,UNT,No Water
UTIL,UNW,No Sewer/Gas
UTIL,UOI,Oil
UTIL,UPB,Public Water
UTIL,UPP,Private/Public
UTIL,UPR,Private
UTIL,UPS,Public Sewer
UTIL,UPT,Public Water/Sewer
UTIL,UPU,Public
UTIL,UPW,Private Well
UTIL,USA,Sewer Available
UTIL,USE,Septic/Well
UTIL,USG,Electric/Sewer/Gas
UTIL,USL,Sewer/Well
UTIL,USO,Solar
UTIL,USP,Butane/Septic/Public Water
UTIL,USR,Sewer/Water
UTIL,USS,Storm Sewer
UTIL,UST,Septic Tank
UTIL,USW,Septic/Water
UTIL,UTA,Utilities Available
UTIL,UWA,Water Available
UTIL,UWE,Well Water
UTIL,UWW,Electric/Water/Sewer
VALTY,A,ASSESSED VALUE
VALTY,M,MARKET VALUE
VALTY,P,APPRAISED VALUE 
VALTY,T,TRANSITIONAL VALUE
VIEW,000,NONE
VIEW,001,TYPE UNKNOWN
VIEW,999,BYPASS
VIEW,V01,TYPE UNKNOWN
VIEW,VAI,AIRPORT
VIEW,VAV,AVERAGE
VIEW,VBA,BAY
VIEW,VBE,BEST
VIEW,VBR,BETTER
VIEW,VCA,CANAL
VIEW,VCI,CITY
VIEW,VCL,CREEK/LAKE
VIEW,VCN,CANYON
VIEW,VCP,CONSERVATION / PROTECTED AREA
VIEW,VCV,CANYON/VALLEY
VIEW,VEX,EXCELLENT
VIEW,VFA,FAIR
VIEW,VGC,GOLF COURSE
VIEW,VGO,GOOD
VIEW,VGP,GREENBELT/PARK
VIEW,VGU,GULF
VIEW,VHM,HILLS/MOUNTAINS
VIEW,VHV,HILL/VALLEY
VIEW,VIN,INFERIOR
VIEW,VIT,INLAND WATERWAY
VIEW,VIW,INTERCOASTAL WATERWAY
VIEW,VLA,LAKE
VIEW,VLG,LAGOON
VIEW,VLP,LAKE/POND
VIEW,VMN,MOUNTAIN
VIEW,VMO,MOUNTAIN/OCEAN
VIEW,VOB,OBSTRUCTED
VIEW,VOC,OCEAN
VIEW,VPA,PARK
VIEW,VPD,POND
VIEW,VPG,PARKING
VIEW,VPI,PRIME
VIEW,VPL,POOL
VIEW,VPM,PREMIUM
VIEW,VPR,POOR
VIEW,VRC,RECREATIONAL
VIEW,VRD,ROAD
VIEW,VRR,RIVER
VIEW,VSD,STANDARD
VIEW,VSN,SUBURBAN
VIEW,VSR,SUPERIOR
VIEW,VST,STREET
VIEW,VTY,TYPICAL
VIEW,VWD,WOODLAND
VIEW,VWR,WATER
WATER,000,None
WATER,001,Type Unknown
WATER,999,Bypass
WATER,WCI,Cistern
WATER,WCO,Commercial
WATER,WPR,Private
WATER,WPU,Public
WATER,WPW,Public Well
WATER,WSC,Spring/Creek
WATER,WWE,Well
